popularity,title,genres,release_year,budget,revenue,Is_Novel,production_companies
0.372627,L!fe Happens,Comedy,2011,901540.179610069,29959.2465062895,No,Stardust Pictures|Dot Dot Dot Productions
0.37054,The Iron Lady,History,2011,12602174.5536891,111438798.993377,No,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé
0.37054,The Iron Lady,Drama,2011,12602174.5536891,111438798.993377,No,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé
0.548602,Red State,Horror,2011,3877592.17036589,1070876.56848603,No,The Harvey Boys|NVSH Productions
0.548602,Red State,Action,2011,3877592.17036589,1070876.56848603,No,The Harvey Boys|NVSH Productions
0.548602,Red State,Thriller,2011,3877592.17036589,1070876.56848603,No,The Harvey Boys|NVSH Productions
0.363036,"The Devil's Double",Drama,2011,18515502.6134971,5552918.46974703,No,Corrino Media Corporation|Corsan|Staccato Films
0.363036,"The Devil's Double",Action,2011,18515502.6134971,5552918.46974703,No,Corrino Media Corporation|Corsan|Staccato Films
0.363036,"The Devil's Double",Thriller,2011,18515502.6134971,5552918.46974703,No,Corrino Media Corporation|Corsan|Staccato Films
0.363036,"The Devil's Double",Crime,2011,18515502.6134971,5552918.46974703,No,Corrino Media Corporation|Corsan|Staccato Films
0.363036,"The Devil's Double",War,2011,18515502.6134971,5552918.46974703,No,Corrino Media Corporation|Corsan|Staccato Films
0.352084,The Music Never Stopped,Drama,2011,3877592.17036589,246129.193615932,No,Mr. Tamborine Man|Essential Pictures
0.339565,Shark Night,Horror,2011,27143145.1925612,9816568.56358476,No,Incentive Filmed Entertainment
0.339565,Shark Night,Thriller,2011,27143145.1925612,9816568.56358476,No,Incentive Filmed Entertainment
0.567753,Hobo with a Shotgun,Action,2011,2908194.12777442,652063.654553069,No,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films
0.567753,Hobo with a Shotgun,Comedy,2011,2908194.12777442,652063.654553069,No,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films
0.567753,Hobo with a Shotgun,Thriller,2011,2908194.12777442,652063.654553069,No,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films
0.334274,"Madea's Big Happy Family",Comedy,2011,24234951.0647868,51585191.669381,No,Lions Gate Films
0.334274,"Madea's Big Happy Family",Drama,2011,24234951.0647868,51585191.669381,No,Lions Gate Films
0.318142,Atlas Shrugged Part I,Drama,2011,14540970.6388721,4485768.26733671,No,Atlas Productions
0.318142,Atlas Shrugged Part I,Thriller,2011,14540970.6388721,4485768.26733671,No,Atlas Productions
0.318142,Atlas Shrugged Part I,Science Fiction,2011,14540970.6388721,4485768.26733671,No,Atlas Productions
0.318142,Atlas Shrugged Part I,Mystery,2011,14540970.6388721,4485768.26733671,No,Atlas Productions
0.307661,This Must Be the Place,Drama,2011,24234951.0647868,11430151.9628372,No,ARP Sélection|Lucky Red|Indigo Film|Medusa Film|France 2 Cinéma
0.283696,Albert Nobbs,Drama,2011,7755184.34073178,5462391.23353962,No,Chrysalis Films
0.263908,Snow Flower and the Secret Fan,History,2011,129904.18469747,1291462.12367968,No,IDG China Media
0.263908,Snow Flower and the Secret Fan,Drama,2011,129904.18469747,1291462.12367968,No,IDG China Media
0.244803,The Good Doctor,Drama,2011,5816388.25554883,5046.68620973121,No,
0.244803,The Good Doctor,Thriller,2011,5816388.25554883,5046.68620973121,No,
0.243777,Weekend,Drama,2011,7755.18434073178,455565.701921735,No,EM Media|The Bureau|Glendale Picture Company|Synchronicity Films
0.243777,Weekend,Romance,2011,7755.18434073178,455565.701921735,No,EM Media|The Bureau|Glendale Picture Company|Synchronicity Films
0.198863,Kill List,Horror,2011,484699.021295736,166503.807795511,No,Rook Films|Warp X
0.198863,Kill List,Thriller,2011,484699.021295736,166503.807795511,No,Rook Films|Warp X
0.198863,Kill List,Crime,2011,484699.021295736,166503.807795511,No,Rook Films|Warp X
0.226575,Justin Bieber: Never Say Never,Documentary,2011,12602174.5536891,95429437.5164798,No,Insurge Pictures|Magical Elves Productions|Scooter Braun Films
0.226575,Justin Bieber: Never Say Never,Music,2011,12602174.5536891,95429437.5164798,No,Insurge Pictures|Magical Elves Productions|Scooter Braun Films
0.226575,Justin Bieber: Never Say Never,Family,2011,12602174.5536891,95429437.5164798,No,Insurge Pictures|Magical Elves Productions|Scooter Braun Films
0.195283,Bellflower,Action,2011,16479.766724055,98137.9802397903,No,Coatwolf Productions
0.195283,Bellflower,Drama,2011,16479.766724055,98137.9802397903,No,Coatwolf Productions
0.195283,Bellflower,Romance,2011,16479.766724055,98137.9802397903,No,Coatwolf Productions
0.193681,"Jeff, Who Lives at Home",Drama,2011,9693980.42591472,4282393.40499124,No,Indian Paintbrush
0.193681,"Jeff, Who Lives at Home",Comedy,2011,9693980.42591472,4282393.40499124,No,Indian Paintbrush
0.189663,The Divide,Science Fiction,2011,2908194.12777442,21326.7569370124,No,Instinctive Film|Manitoba Film and Video Production Tax Credit|Preferred Content|Julijette|Ink Connection
0.181427,Life in a Day,Documentary,2011,43818.7303212197,218949.211297753,No,Scott Free Productions|YouTube|LG
0.181427,Life in a Day,Drama,2011,43818.7303212197,218949.211297753,No,Scott Free Productions|YouTube|LG
0.16451500000000002,X-Men: First Class,Action,2011,155103686.814636,333880181.432538,No,"Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment"
0.16451500000000002,X-Men: First Class,Science Fiction,2011,155103686.814636,333880181.432538,No,"Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment"
0.16451500000000002,X-Men: First Class,Adventure,2011,155103686.814636,333880181.432538,No,"Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment"
0.331313,Louis C.K.: Live at the Beacon Theater,Comedy,2011,242349.510647868,969398.042591472,No,
0.135239,Glee: The Concert Movie,Documentary,2011,8724582.38332325,18092106.3856188,No,20th Century Fox
0.135239,Glee: The Concert Movie,Music,2011,8724582.38332325,18092106.3856188,No,20th Century Fox
0.135239,Glee: The Concert Movie,Family,2011,8724582.38332325,18092106.3856188,No,20th Century Fox
0.098896,William & Kate,Drama,2011,19.3879608518294,14.5409706388721,No,
0.098896,William & Kate,Romance,2011,19.3879608518294,14.5409706388721,No,
8.095275,The Lord of the Rings: The Two Towers,Adventure,2002,95768650.0960232,1122902454.41715,Yes,WingNut Films|New Line Cinema|The Saul Zaentz Company
8.095275,The Lord of the Rings: The Two Towers,Fantasy,2002,95768650.0960232,1122902454.41715,Yes,WingNut Films|New Line Cinema|The Saul Zaentz Company
8.095275,The Lord of the Rings: The Two Towers,Action,2002,95768650.0960232,1122902454.41715,Yes,WingNut Films|New Line Cinema|The Saul Zaentz Company
6.012584,Harry Potter and the Chamber of Secrets,Adventure,2002,121226139.362055,1062775600.9604,No,1492 Pictures|Warner Bros.|Heyday Films|MIRACLE Productions GmbH & Co. KG
6.012584,Harry Potter and the Chamber of Secrets,Fantasy,2002,121226139.362055,1062775600.9604,No,1492 Pictures|Warner Bros.|Heyday Films|MIRACLE Productions GmbH & Co. KG
6.012584,Harry Potter and the Chamber of Secrets,Family,2002,121226139.362055,1062775600.9604,No,1492 Pictures|Warner Bros.|Heyday Films|MIRACLE Productions GmbH & Co. KG
4.4675129999999985,Ice Age,Animation,2002,71523422.2236123,464607829.80238,No,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation
4.4675129999999985,Ice Age,Comedy,2002,71523422.2236123,464607829.80238,No,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation
4.4675129999999985,Ice Age,Family,2002,71523422.2236123,464607829.80238,No,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation
4.4675129999999985,Ice Age,Adventure,2002,71523422.2236123,464607829.80238,No,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation
3.628943,The Bourne Identity,Action,2002,72735683.6172328,259465426.668732,Yes,Universal Pictures
3.628943,The Bourne Identity,Drama,2002,72735683.6172328,259465426.668732,Yes,Universal Pictures
3.628943,The Bourne Identity,Mystery,2002,72735683.6172328,259465426.668732,Yes,Universal Pictures
3.628943,The Bourne Identity,Thriller,2002,72735683.6172328,259465426.668732,Yes,Universal Pictures
3.326646,Resident Evil,Horror,2002,40004625.9894781,124185363.980271,No,Impact Pictures|Davis-Films|New Legacy|Constantin Film Produktion
3.326646,Resident Evil,Action,2002,40004625.9894781,124185363.980271,No,Impact Pictures|Davis-Films|New Legacy|Constantin Film Produktion
3.326646,Resident Evil,Science Fiction,2002,40004625.9894781,124185363.980271,No,Impact Pictures|Davis-Films|New Legacy|Constantin Film Produktion
3.241129,Spider-Man,Fantasy,2002,168504333.713256,996125553.18518,No,Columbia Pictures|Marvel Enterprises
3.241129,Spider-Man,Action,2002,168504333.713256,996125553.18518,No,Columbia Pictures|Marvel Enterprises
3.128314,Star Wars: Episode II - Attack of the Clones,Adventure,2002,145471367.234466,787240522.116133,No,Lucasfilm
3.128314,Star Wars: Episode II - Attack of the Clones,Action,2002,145471367.234466,787240522.116133,No,Lucasfilm
3.128314,Star Wars: Episode II - Attack of the Clones,Science Fiction,2002,145471367.234466,787240522.116133,No,Lucasfilm
2.973115,Catch Me If You Can,Drama,2002,63037592.4682685,426854586.57886,No,DreamWorks SKG|Kemp Company|Splendid Pictures
2.973115,Catch Me If You Can,Crime,2002,63037592.4682685,426854586.57886,No,DreamWorks SKG|Kemp Company|Splendid Pictures
2.388226,Men in Black II,Action,2002,169716595.106877,535599877.852542,No,Columbia Pictures|Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation
2.388226,Men in Black II,Adventure,2002,169716595.106877,535599877.852542,No,Columbia Pictures|Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation
2.388226,Men in Black II,Comedy,2002,169716595.106877,535599877.852542,No,Columbia Pictures|Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation
2.388226,Men in Black II,Science Fiction,2002,169716595.106877,535599877.852542,No,Columbia Pictures|Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation
2.364204,The Pianist,Drama,2002,42429148.7767192,145559349.52963,No,Bac Films|Canal+Polska|Heritage Films|Studio Babelsberg|Agencja Produkcji Filmowej
2.364204,The Pianist,War,2002,42429148.7767192,145559349.52963,No,Bac Films|Canal+Polska|Heritage Films|Studio Babelsberg|Agencja Produkcji Filmowej
2.103595,Minority Report,Action,2002,123650662.149296,434441662.708633,No,DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment|Twentieth Century Fox Film Corporation|Blue Tulip Productions
2.103595,Minority Report,Thriller,2002,123650662.149296,434441662.708633,No,DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment|Twentieth Century Fox Film Corporation|Blue Tulip Productions
2.103595,Minority Report,Science Fiction,2002,123650662.149296,434441662.708633,No,DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment|Twentieth Century Fox Film Corporation|Blue Tulip Productions
2.103595,Minority Report,Mystery,2002,123650662.149296,434441662.708633,No,DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment|Twentieth Century Fox Film Corporation|Blue Tulip Productions
2.095296,Lilo & Stitch,Animation,2002,96980911.4896438,176713194.471215,No,Walt Disney Pictures|Walt Disney Feature Animation
1.955546,The Transporter,Action,2002,25457489.2660315,53253348.3265823,No,TF1 Films Productions|Current Entertainment|Canal+|EuropaCorp
1.955546,The Transporter,Crime,2002,25457489.2660315,53253348.3265823,No,TF1 Films Productions|Current Entertainment|Canal+|EuropaCorp
1.955546,The Transporter,Thriller,2002,25457489.2660315,53253348.3265823,No,TF1 Films Productions|Current Entertainment|Canal+|EuropaCorp
1.936728,xXx,Action,2002,84858297.5534383,336339962.221086,No,Columbia Pictures|Original Film|Revolution Studios
1.936492,Treasure Planet,Adventure,2002,169716595.106877,132837318.400213,Yes,Walt Disney Pictures|Walt Disney Feature Animation
1.936492,Treasure Planet,Animation,2002,169716595.106877,132837318.400213,Yes,Walt Disney Pictures|Walt Disney Feature Animation
1.936492,Treasure Planet,Family,2002,169716595.106877,132837318.400213,Yes,Walt Disney Pictures|Walt Disney Feature Animation
1.936492,Treasure Planet,Fantasy,2002,169716595.106877,132837318.400213,Yes,Walt Disney Pictures|Walt Disney Feature Animation
1.936492,Treasure Planet,Science Fiction,2002,169716595.106877,132837318.400213,Yes,Walt Disney Pictures|Walt Disney Feature Animation
1.846196,Die Another Day,Adventure,2002,169716595.106877,523661907.085983,No,Eon Productions
1.846196,Die Another Day,Action,2002,169716595.106877,523661907.085983,No,Eon Productions
1.846196,Die Another Day,Thriller,2002,169716595.106877,523661907.085983,No,Eon Productions
1.839408,28 Days Later...,Horror,2002,6061306.96810274,100278123.070231,No,DNA Films|British Film Council
1.839408,28 Days Later...,Thriller,2002,6061306.96810274,100278123.070231,No,DNA Films|British Film Council
1.839408,28 Days Later...,Science Fiction,2002,6061306.96810274,100278123.070231,No,DNA Films|British Film Council
1.809883,Maid in Manhattan,Comedy,2002,66674376.6491301,187787403.53733,No,Columbia Pictures|Hughes Entertainment|Revolution Studios|Shoelace Productions
1.809883,Maid in Manhattan,Drama,2002,66674376.6491301,187787403.53733,No,Columbia Pictures|Hughes Entertainment|Revolution Studios|Shoelace Productions
1.809883,Maid in Manhattan,Romance,2002,66674376.6491301,187787403.53733,No,Columbia Pictures|Hughes Entertainment|Revolution Studios|Shoelace Productions
1.778527,Blade II,Science Fiction,2002,65462115.2555095,187912677.417486,No,"New Line Cinema|Marvel Entertainment, LLC|Amen Ra Films|Milk & Honey|Imaginary Forces"
1.778527,Blade II,Horror,2002,65462115.2555095,187912677.417486,No,"New Line Cinema|Marvel Entertainment, LLC|Amen Ra Films|Milk & Honey|Imaginary Forces"
1.778527,Blade II,Action,2002,65462115.2555095,187912677.417486,No,"New Line Cinema|Marvel Entertainment, LLC|Amen Ra Films|Milk & Honey|Imaginary Forces"
1.778527,Blade II,Thriller,2002,65462115.2555095,187912677.417486,No,"New Line Cinema|Marvel Entertainment, LLC|Amen Ra Films|Milk & Honey|Imaginary Forces"
1.75153,Gangs of New York,Drama,2002,121226139.362055,234902925.744383,No,Miramax Films|Initial Entertainment Group (IEG)|Alberto Grimaldi Productions
1.75153,Gangs of New York,History,2002,121226139.362055,234902925.744383,No,Miramax Films|Initial Entertainment Group (IEG)|Alberto Grimaldi Productions
1.75153,Gangs of New York,Crime,2002,121226139.362055,234902925.744383,No,Miramax Films|Initial Entertainment Group (IEG)|Alberto Grimaldi Productions
1.694723,Panic Room,Crime,2002,58188546.8937863,238085004.011373,No,Columbia Pictures Corporation|Hofflund/Polone|Indelible Productions
1.694723,Panic Room,Drama,2002,58188546.8937863,238085004.011373,No,Columbia Pictures Corporation|Hofflund/Polone|Indelible Productions
1.694723,Panic Room,Thriller,2002,58188546.8937863,238085004.011373,No,Columbia Pictures Corporation|Hofflund/Polone|Indelible Productions
1.594587,Stuart Little 2,Family,2002,145471367.234466,206032074.496857,No,Columbia Pictures|Sony Pictures Entertainment
1.594587,Stuart Little 2,Adventure,2002,145471367.234466,206032074.496857,No,Columbia Pictures|Sony Pictures Entertainment
1.594587,Stuart Little 2,Animation,2002,145471367.234466,206032074.496857,No,Columbia Pictures|Sony Pictures Entertainment
1.594587,Stuart Little 2,Comedy,2002,145471367.234466,206032074.496857,No,Columbia Pictures|Sony Pictures Entertainment
1.568528,National Lampoon’s Van Wilder,Comedy,2002,6061306.96810274,46399890.3630796,No,Tapestry Films|Artisan Entertainment
1.568528,National Lampoon’s Van Wilder,Romance,2002,6061306.96810274,46399890.3630796,No,Tapestry Films|Artisan Entertainment
1.558805,8 Mile,Drama,2002,49702717.1384424,260636199.628418,No,Imagine Entertainment|Mikona Productions GmbH & Co. KG
1.525009,Mr. Deeds,Comedy,2002,60613069.6810274,207623445.183843,No,New Line Cinema|Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions
1.525009,Mr. Deeds,Romance,2002,60613069.6810274,207623445.183843,No,New Line Cinema|Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions
1.496493,Bend It Like Beckham,Comedy,2002,4243107.6272335,92833330.0602276,No,Fox Searchlight Pictures|Kintop Pictures|Filmförderung Hamburg|UK Film Council
1.496493,Bend It Like Beckham,Drama,2002,4243107.6272335,92833330.0602276,No,Fox Searchlight Pictures|Kintop Pictures|Filmförderung Hamburg|UK Film Council
1.496493,Bend It Like Beckham,Romance,2002,4243107.6272335,92833330.0602276,No,Fox Searchlight Pictures|Kintop Pictures|Filmförderung Hamburg|UK Film Council
1.486895,Two Weeks Notice,Romance,2002,72735683.6172328,113170562.996012,No,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Fortis Films
1.486895,Two Weeks Notice,Comedy,2002,72735683.6172328,113170562.996012,No,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Fortis Films
1.381699,Signs,Drama,2002,87282820.3406794,494903188.805105,No,"Kennedy/Marshall Company, The|Touchstone Pictures|Blinding Edge Pictures"
